,장기요양기관기호,장기요양기관유형코드,장기요양기관이름,시도코드,시군구코드,장기요양기관지정일,설치신고일자
4481,31174000269,C02,평안재가복지요양센터,11,740,20160315,20160315
4482,31174000272,C01,노벨돌봄복지센터,11,740,20160402,20160402
4483,31174000272,C02,노벨돌봄복지센터,11,740,20160402,20160402
4484,31174000277,C01,가안복지센터,11,740,20160630,20160630
4485,31174000277,C02,가안복지센터,11,740,20160630,20160630
4486,31174000284,C01,해뜨는방문요양센터,11,740,20160921,20160921
4487,31174000284,C02,해뜨는방문요양센터,11,740,20160921,20160921
4488,31174000285,C01,"""1288""참사랑노인복지센터",11,740,20161010,20161010
4489,31174000285,C02,"""1288""참사랑노인복지센터",11,740,20161010,20161010
4490,31174000286,C01,ANTO 재가복지센터,11,740,20161020,20161020
4491,31174000286,C02,ANTO 재가복지센터,11,740,20161020,20161020
4492,31174000289,C01,강동희망요양센터,11,740,20161201,20161201
4493,31174000289,C02,강동희망요양센터,11,740,20161201,20161201
4494,31174000289,C05,강동희망요양센터,11,740,20161201,20161201
4495,31174000291,C01,샬롬153재가복지센터,11,740,20161212,20161212
4496,31174000291,C02,샬롬153재가복지센터,11,740,20161212,20161212
4497,31174000294,C01,강동실버재가센터,11,740,20170113,20170113
4498,31174000294,C02,강동실버재가센터,11,740,20170113,20170113
4499,31174000295,C01,우리재가복지센터,11,740,20170315,20170315
4500,31174000295,C02,우리재가복지센터,11,740,20170315,20170315
4501,31174000296,C01,강동사랑방문요양센터,11,740,20170411,20170411
4502,31174000296,C02,강동사랑방문요양센터,11,740,20170411,20170411
4503,31174000297,C01,가족재가센터,11,740,20170411,20170411
4504,31174000297,C02,가족재가센터,11,740,20170411,20170411
4505,31174000298,C01,명보요양재가센터,11,740,20170417,20170417
4506,31174000298,C02,명보요양재가센터,11,740,20170417,20170417
4507,31174000304,C01,서울재가전문요양센터,11,740,20171001,20171001
4508,31174000304,C02,서울재가전문요양센터,11,740,20171001,20171001
4509,31174000307,C01,(주)바른재가센터,11,740,20171201,20171201
4510,31174000307,C02,(주)바른재가센터,11,740,20171201,20171201
4511,31174000308,C01,섬기는재가복지센터,11,740,20180201,20180201
4512,31174000308,C02,섬기는재가복지센터,11,740,20180201,20180201
4513,31174000312,C06,한일의료기,11,740,20180306,20180306
4514,31174000313,C01,은혜방문요양센터,11,740,20180320,20180320
4515,31174000313,C02,은혜방문요양센터,11,740,20180320,20180320
4516,31174000314,C01,따뜻한 재가방문요양센터,11,740,20180405,20180405
4517,31174000314,C02,따뜻한 재가방문요양센터,11,740,20180405,20180405
4518,31126000053,C01,흰돌재가장기요양기관,11,260,20090224,20090224
4519,31126000054,C01,소망재가장기요양기관,11,260,20090226,20090226
4520,31126000054,C02,소망재가장기요양기관,11,260,20090226,20090226
4521,31126000054,C05,소망재가장기요양기관,11,260,20090226,20090226
4522,31126000069,C01,아가페 재가장기요양기관,11,260,20090611,20090611
4523,31126000071,C01,행복한 재가장기요양기관,11,260,20090616,20090616
4524,31126000071,C02,행복한 재가장기요양기관,11,260,20090616,20090616
4525,31126000093,C04,축복재가장기요양기관,11,260,20091201,20091201
4526,31126000100,C01,평강재가장기요양기관,11,260,20091230,20091230
4527,31126000121,C01,국민재가장기요양기관,11,260,20100330,20100330
4528,31126000121,C02,국민재가장기요양기관,11,260,20100330,20100330
4529,31126000122,C01,자애원요양복지센터,11,260,20100401,20100401
4530,31126000122,C02,자애원요양복지센터,11,260,20100401,20100401
4531,31150000478,C01,다누리 재가복지센터,11,500,20191121,20191121
4532,31150000478,C02,다누리 재가복지센터,11,500,20191121,20191121
4533,31150000479,C01,소나무재가복지센터,11,500,20191121,20191121
4534,31150000483,C01,가람재가복지센터,11,500,20191204,20191204
4535,31150000483,C02,가람재가복지센터,11,500,20191204,20191204
4536,31150000486,C01,다온케어재가복지센터,11,500,20191211,20191211
4537,31150000488,C01,아리아케어 방문요양 강서 방화센터,11,500,20191211,20191211
4538,31150000488,C02,아리아케어 방문요양 강서 방화센터,11,500,20191211,20191211
4539,31150000492,C01,더드림재가복지센터,11,500,20191213,20191213
4540,31150000492,C02,더드림재가복지센터,11,500,20191213,20191213
4541,31150000493,C01,동진재가복지센터,11,500,20191213,20191213
4542,31150000493,C02,동진재가복지센터,11,500,20191213,20191213
4543,31150000495,C01,굿케어 재가복지센터,11,500,20191218,20191218
4544,31150000498,C01,사랑애재가센터,11,500,20191219,20191219
4545,31150000498,C02,사랑애재가센터,11,500,20191219,20191219
4546,31150000499,C01,마리스데이케어,11,500,20191219,20191219
4547,31150000499,C02,마리스데이케어,11,500,20191219,20191219
4548,31150000499,C03,마리스데이케어,11,500,20191219,20191219
4549,31153000018,C01,구일재가장기요양기관,11,530,20080624,20080624
4550,31153000018,C02,구일재가장기요양기관,11,530,20080624,20080624
4551,31153000040,C01,봉신노인요양센터,11,530,20080801,20080801
4552,31153000047,C01,사랑재가요양센터,11,530,20081002,20081002
4553,31153000047,C02,사랑재가요양센터,11,530,20081002,20081002
4554,31153000055,C01,건강소망복지센터,11,530,20081027,20081027
4555,31153000055,C02,건강소망복지센터,11,530,20081027,20081027
4556,31153000055,C06,건강소망복지센터,11,530,20081027,20081027
4557,31153000057,C01,(A)방문천사비지팅엔젤스,11,530,20081230,20081230
4558,31153000057,C02,(A)방문천사비지팅엔젤스,11,530,20081230,20081230
4559,31153000059,C01,안심재가요양기관,11,530,20081230,20081230
4560,31153000059,C02,안심재가요양기관,11,530,20081230,20081230
4561,31153000068,C01,구로나누미 노인복지센터,11,530,20090130,20090122
4562,31153000068,C02,구로나누미 노인복지센터,11,530,20090130,20090122
4563,31168000129,C02,S한양재가노인복지센터,11,680,20110929,20110929
4564,31168000134,C01,강남소망재가노인복지센터,11,680,20120718,20120718
4565,31168000134,C02,강남소망재가노인복지센터,11,680,20120718,20120718
4566,31168000138,C01,고운홈케어재가센터,11,680,20120903,20120903
4567,31168000138,C02,고운홈케어재가센터,11,680,20120903,20120903
4568,31168000141,C01,강남신사재가노인복지센터,11,680,20121212,20121212
4569,31168000141,C02,강남신사재가노인복지센터,11,680,20121212,20121212
4570,31168000149,C06,(주)엠서클 100세동안,11,680,20130208,20130208
4571,31168000151,C01,(A)강남복지콜 재가노인복지센터,11,680,20130430,20130430
4572,31168000151,C02,(A)강남복지콜 재가노인복지센터,11,680,20130430,20130430
4573,31168000152,C01,그랜드케어 재가노인복지센터,11,680,20130426,20130426
4574,31168000152,C02,그랜드케어 재가노인복지센터,11,680,20130426,20130426
4575,31168000153,C01,강남한뫼재가노인복지센터,11,680,20130502,20130502
4576,31168000153,C02,강남한뫼재가노인복지센터,11,680,20130502,20130502
4577,31168000154,C01,"""(A)강남세곡 행복케어재가센터""",11,680,20130503,20130503
4578,31168000154,C02,"""(A)강남세곡 행복케어재가센터""",11,680,20130503,20130503
4579,31168000157,C06,(주)강남제일,11,680,20130912,20130912
4580,31168000161,C01,사랑나눔재가노인복지센터,11,680,20131030,20131030
4581,31168000161,C02,사랑나눔재가노인복지센터,11,680,20131030,20131030
4582,31168000162,C06,하나헬스케어,11,680,20140110,20140110
4583,31168000166,C01,강남장손복지센터,11,680,20140305,20140305
4584,31168000166,C02,강남장손복지센터,11,680,20140305,20140305
4585,31168000166,C05,강남장손복지센터,11,680,20140305,20140305
4586,31168000167,C01,(주)시니어케어 24,11,680,20140401,20140401
4587,31168000167,C02,(주)시니어케어 24,11,680,20140401,20140401
4588,31168000167,C05,(주)시니어케어 24,11,680,20140401,20140401
4589,31168000168,C01,앵두요양재가노인복지센터,11,680,20140417,20140417
4590,31168000169,C01,강남개포재가노인복지센터,11,680,20140425,20140425
4591,31168000169,C02,강남개포재가노인복지센터,11,680,20140425,20140425
4592,31168000169,C05,강남개포재가노인복지센터,11,680,20140425,20140425
4593,31168000172,C01,아름다운재가복지센터,11,680,20140618,20140618
4594,31168000172,C02,아름다운재가복지센터,11,680,20140618,20140618
4595,31168000173,C01,강남다정재가노인복지센터,11,680,20140826,20140826
4596,31168000173,C02,강남다정재가노인복지센터,11,680,20140826,20140826
4597,31168000182,C01,강남참사랑재가노인복지센터,11,680,20150415,20150415
4598,31168000182,C02,강남참사랑재가노인복지센터,11,680,20150415,20150415
4599,31168000190,C06,(주)디보슨케어,11,680,20150722,20150722
4600,31168000196,C01,정케어 재가복지센터,11,680,20151211,20151211
4601,31168000197,C01,'(A)엔젤케어재가복지센터,11,680,20151218,20151218
4602,31168000197,C02,'(A)엔젤케어재가복지센터,11,680,20151218,20151218
4603,31168000198,C01,예원재가노인요양센터,11,680,20160121,20160121
4604,31168000198,C02,예원재가노인요양센터,11,680,20160121,20160121
4605,31168000199,C01,삼성재가복지센터,11,680,20160303,20160303
4606,31168000200,C01,강남재가노인복지센터,11,680,20160501,20160501
4607,31168000202,C01,바야다재가센터,11,680,20160401,20160401
4608,31168000202,C05,바야다재가센터,11,680,20160401,20160401
4609,31168000203,C06,하나스마트케어(주),11,680,20160418,20160418
4610,31168000207,C01,청담효사랑재가복지센터,11,680,20160610,20160610
4611,31168000208,C01,강남삼성재가복지센터,11,680,20160704,20160704
4612,31168000208,C02,강남삼성재가복지센터,11,680,20160704,20160704
4613,31168000210,C01,열린노인재가복지센터,11,680,20160712,20160714
4614,31168000211,C01,국민장기요양재가복지센터,11,680,20160830,20160830
4615,31168000212,C06,(주)에이치비헬스케어,11,680,20161005,20161005
4616,31168000215,C01,명케어재가노인복지센터,11,680,20161018,20161018
4617,31168000215,C02,명케어재가노인복지센터,11,680,20161018,20161018
4618,31168000216,C06,(주)케어빌리지,11,680,20161020,20161020
4619,31168000217,C01,본케어재가요양복지센터,11,680,20161031,20161031
4620,31168000217,C02,본케어재가요양복지센터,11,680,20161031,20161031
4621,31135000222,C01,행복실버케어,11,350,20110726,20110726
4622,31135000222,C02,행복실버케어,11,350,20110726,20110726
4623,31135000228,C01,생명샘요양보호사파견센터,11,350,20111101,20111101
4624,31135000228,C02,생명샘요양보호사파견센터,11,350,20111101,20111101
4625,31135000231,C01,(주)만나사랑,11,350,20120127,20120127
4626,31135000231,C02,(주)만나사랑,11,350,20120127,20120127
4627,31135000248,C01,예은재가복지센터,11,350,20121101,20121030
4628,31135000248,C02,예은재가복지센터,11,350,20121101,20121030
4629,31135000251,C01,청암재가복지센터,11,350,20121203,20121203
4630,31135000258,C01,청지기재가센터,11,350,20130401,20130401
4631,31135000258,C02,청지기재가센터,11,350,20130401,20130401
4632,31135000259,C01,가나방문요양,11,350,20130327,20130327
4633,31135000259,C02,가나방문요양,11,350,20130327,20130327
4634,31135000262,C01,동훈재가노인복지센터,11,350,20130501,20130501
4635,31135000262,C02,동훈재가노인복지센터,11,350,20130501,20130501
4636,31135000266,C01,효자재가복지센터,11,350,20130601,20130601
4637,31135000266,C02,효자재가복지센터,11,350,20130601,20130601
4638,31135000267,C01,미소케어,11,350,20130610,20130610
4639,31135000267,C02,미소케어,11,350,20130610,20130610
4640,31135000275,C01,평화복지재가센터,11,350,20131020,20131020
4641,31135000275,C02,평화복지재가센터,11,350,20131020,20131020
4642,31135000277,C06,동화메디칼재가장기요양기관,11,350,20131126,20131126
4643,31135000278,C01,돌보인방문요양센터 상계점,11,350,20131211,20131211
4644,31135000278,C02,돌보인방문요양센터 상계점,11,350,20131211,20131211
4645,31135000287,C01,한국방문요양재가센터,11,350,20140201,20140201
4646,31135000287,C02,한국방문요양재가센터,11,350,20140201,20140201
4647,31135000293,C01,효원노인복지센터,11,350,20140422,20140422
4648,31135000294,C01,맑은숲돌봄협동조합,11,350,20140501,20140501
4649,31135000294,C02,맑은숲돌봄협동조합,11,350,20140501,20140501
4650,31135000296,C01,스마일방문요양센터,11,350,20140502,20140502
4651,31135000296,C02,스마일방문요양센터,11,350,20140502,20140502
4652,31135000302,C06,당고개복지용구사무소,11,350,20140527,20140527
4653,31135000307,C01,호성사회복지센터,11,350,20140801,20140801
4654,31135000307,C02,호성사회복지센터,11,350,20140801,20140801
4655,31135000312,C01,기쁨재가복지센터,11,350,20140929,20140929
4656,31135000312,C02,기쁨재가복지센터,11,350,20140929,20140929
4657,31135000315,C01,희망 방문 요양센터,11,350,20141103,20141103
4658,31135000318,C01,"""(A)""은빛사랑",11,350,20141224,20141224
4659,31135000318,C02,"""(A)""은빛사랑",11,350,20141224,20141224
4660,31135000319,C01,가온재가복지센터,11,350,20141222,20141222
4661,31135000319,C02,가온재가복지센터,11,350,20141222,20141222
4662,31135000331,C01,우리노인복지센터,11,350,20150114,20150114
4663,31135000331,C02,우리노인복지센터,11,350,20150114,20150114
4664,31135000332,C01,경성실버복지센터,11,350,20150116,20150116
4665,31135000332,C02,경성실버복지센터,11,350,20150116,20150116
4666,31135000334,C01,물댄동산 재가복지센터,11,350,20150210,20150210
4667,31135000334,C02,물댄동산 재가복지센터,11,350,20150210,20150210
4668,31135000335,C01,소망 홈케어,11,350,20150330,20150330
4669,31135000335,C02,소망 홈케어,11,350,20150330,20150330
4670,31135000338,C03,한세(주.야간)노인복지센터,11,350,20150601,20150601
4671,31135000340,C01,개미방문요양센터,11,350,20150701,20150701
4672,31135000340,C02,개미방문요양센터,11,350,20150701,20150701
4673,31135000343,C01,소나무 노인방문 요양센터,11,350,20150717,20150717
4674,31135000343,C02,소나무 노인방문 요양센터,11,350,20150717,20150717
4675,31165000045,C01,두손모아센터,11,650,20090202,20090121
4676,31165000045,C02,두손모아센터,11,650,20090202,20090121
4677,31165000047,C01,사랑의홈케어,11,650,20090219,20090218
4678,31165000047,C02,사랑의홈케어,11,650,20090219,20090218
4679,31165000047,C05,사랑의홈케어,11,650,20090219,20090218
4680,31165000048,C01,365케어(주)노인복지센터,11,650,20090306,20090304
4681,31165000048,C02,365케어(주)노인복지센터,11,650,20090306,20090304
4682,31165000054,C01,잠원재가노인복지센터,11,650,20090512,20090430
4683,31165000054,C02,잠원재가노인복지센터,11,650,20090512,20090430
4684,31165000059,C01,우리노인복지센터,11,650,20090721,20090714
4685,31165000059,C02,우리노인복지센터,11,650,20090721,20090714
4686,31165000062,C01,선한 청지기,11,650,20090814,20090811
4687,31165000064,C01,다비다 노인복지센터,11,650,20090914,20090907
4688,31165000064,C02,다비다 노인복지센터,11,650,20090914,20090907
4689,31165000079,C01,강남재가복지센터,11,650,20100126,20100120
4690,31165000079,C02,강남재가복지센터,11,650,20100126,20100120
4691,31165000080,C01,사당노인복지센터,11,650,20100223,20100223
4692,31165000080,C02,사당노인복지센터,11,650,20100223,20100223
4693,31165000085,C01,한국실버방문요양센터,11,650,20100315,20100315
4694,31165000091,C01,국제노인복지센터,11,650,20100830,20100830
4695,31165000091,C02,국제노인복지센터,11,650,20100830,20100830
4696,31165000092,C01,노후사랑복지센터,11,650,20100830,20100830
4697,31165000092,C02,노후사랑복지센터,11,650,20100830,20100830
4698,31165000101,C01,케이텍실버재가센터,11,650,20110401,20110328
4699,31165000101,C02,케이텍실버재가센터,11,650,20110401,20110328
4700,31165000104,C01,(주)그린케어 서울노인복지센터,11,650,20110526,20110523
4701,31165000105,C01,효도사랑 노인복지센터,11,650,20110608,20110603
4702,31165000105,C02,효도사랑 노인복지센터,11,650,20110608,20110603
4703,31165000110,C01,시니어스초이스 서초점,11,650,20120305,20120305
4704,31165000110,C02,시니어스초이스 서초점,11,650,20120305,20120305
4705,31165000112,C06,효성메디칼,11,650,20120504,20120504
4706,31165000118,C01,스마일홈방문요양센터,11,650,20130104,20130104
4707,31165000118,C02,스마일홈방문요양센터,11,650,20130104,20130104
4708,31165000121,C01,(A+)시니어스힐링재가요양센터,11,650,20130409,20130409
4709,31165000121,C02,(A+)시니어스힐링재가요양센터,11,650,20130409,20130409
4710,31165000123,C06,미래기술 치매지원센터,11,650,20130620,20130620
4711,31165000124,C06,오렌지실버 어르신용품점,11,650,20130701,20130701
4712,31130500032,C02,대은가정봉사원파견센터,11,305,20080922,20080919
4713,31130500043,C01,열린방문요양센터,11,305,20081223,20081218
4714,31130500043,C02,열린방문요양센터,11,305,20081223,20081218
4715,31130500043,C05,열린방문요양센터,11,305,20081223,20081218
4716,31130500054,C01,한마음재가방문요양센터,11,305,20090430,20090424
4717,31130500054,C02,한마음재가방문요양센터,11,305,20090430,20090424
4718,31130500063,C01,(A)비지팅엔젤스 강북지점,11,305,20090706,20090630
4719,31130500063,C02,(A)비지팅엔젤스 강북지점,11,305,20090706,20090630
4720,31130500079,C01,하늘사랑복지센터,11,305,20090819,20090813
4721,31130500079,C02,하늘사랑복지센터,11,305,20090819,20090813
4722,31130500082,C01,서래노인요양센터,11,305,20090901,20090825
4723,31130500082,C02,서래노인요양센터,11,305,20090901,20090825
4724,31130500082,C06,서래노인요양센터,11,305,20090901,20090825
4725,31130500085,C01,해드림방문요양센터,11,305,20090925,20090921
4726,31130500085,C02,해드림방문요양센터,11,305,20090925,20090921
4727,31130500099,C01,효성재가노인복지센터,11,305,20091211,20091207
4728,31130500099,C02,효성재가노인복지센터,11,305,20091211,20091207
4729,31130500107,C01,참사랑노인요양센터,11,305,20100107,20100107
4730,31130500109,C01,요한어르신돌봄센터,11,305,20100119,20100119
4731,31130500109,C02,요한어르신돌봄센터,11,305,20100119,20100119
4732,31130500121,C01,효사랑재가복지센터,11,305,20100604,20100527
4733,31130500121,C02,효사랑재가복지센터,11,305,20100604,20100527
4734,31150000210,C01,미소방문요양센터,11,500,20120216,20120216
4735,31150000210,C02,미소방문요양센터,11,500,20120216,20120216
4736,31150000211,C06,뉴메디케어,11,500,20120307,20120307
4737,31150000212,C01,최고재가장기요양기관,11,500,20120401,20120401
4738,31150000212,C02,최고재가장기요양기관,11,500,20120401,20120401
4739,31150000221,C01,성심재가장기요양센터,11,500,20120809,20120809
4740,31150000222,C01,조은복지재가센터,11,500,20120921,20120921
4741,31150000223,C06,이원건강의료기,11,500,20120928,20120928
4742,31150000230,C01,강서스마일재가센터,11,500,20130416,20130416
4743,31150000230,C02,강서스마일재가센터,11,500,20130416,20130416
4744,31150000230,C05,강서스마일재가센터,11,500,20130416,20130416
4745,31150000247,C01,한빛재가노인복지센터,11,500,20130830,20130830
4746,31150000247,C02,한빛재가노인복지센터,11,500,20130830,20130830
4747,31150000251,C01,가가재가복지센터,11,500,20131025,20131025
4748,31150000251,C02,가가재가복지센터,11,500,20131025,20131025
4749,31150000252,C01,늘기쁨재가복지센터,11,500,20131030,20131030
4750,31150000252,C02,늘기쁨재가복지센터,11,500,20131030,20131030
4751,31150000253,C01,굿모닝재가복지센터,11,500,20131101,20131101
4752,31150000253,C02,굿모닝재가복지센터,11,500,20131101,20131101
4753,31150000253,C06,굿모닝재가복지센터,11,500,20131101,20131101
4754,31150000256,C01,선한재가장기요양기관,11,500,20131121,20131121
4755,31150000258,C06,가가의료기,11,500,20131205,20131205
4756,31150000262,C01,은혜재가복지센터,11,500,20140225,20140225
4757,31150000262,C02,은혜재가복지센터,11,500,20140225,20140225
4758,31150000263,C01,누리재가복지센터,11,500,20140331,20140331
4759,31150000263,C02,누리재가복지센터,11,500,20140331,20140331
4760,31150000263,C06,누리재가복지센터,11,500,20140331,20140331
4761,31150000270,C01,시온성재가복지센터,11,500,20140625,20140625
4762,31150000270,C02,시온성재가복지센터,11,500,20140625,20140625
4763,31150000272,C01,참사랑재가방문요양센터,11,500,20140722,20140722
4764,31150000272,C02,참사랑재가방문요양센터,11,500,20140722,20140722
4765,31150000275,C01,강서마곡맑은복지재가센터,11,500,20140904,20140904
4766,31150000282,C01,푸르미재가요양복지센터,11,500,20141128,20141128
4767,31150000282,C02,푸르미재가요양복지센터,11,500,20141128,20141128
4768,31150000284,C06,굿모닝의료기,11,500,20150101,20150101
4769,31150000289,C01,강서해누리재가복지센터,11,500,20150209,20150209
4770,31150000289,C02,강서해누리재가복지센터,11,500,20150209,20150209
4771,31150000291,C01,새빛재가노인복지센터,11,500,20150213,20150213
4772,31150000291,C02,새빛재가노인복지센터,11,500,20150213,20150213
4773,31150000293,C01,소연재가노인복지센터,11,500,20150304,20150304
4774,31150000293,C02,소연재가노인복지센터,11,500,20150304,20150304
4775,31150000294,C01,강서샘물재가복지센터,11,500,20150311,20150311
4776,31150000294,C02,강서샘물재가복지센터,11,500,20150311,20150311
4777,31129000083,C01,뿌리깊은나무방문요양센터,11,290,20091001,20091001
4778,31129000083,C02,뿌리깊은나무방문요양센터,11,290,20091001,20091001
4779,31129000085,C01,바울방문요양센터,11,290,20091021,20091021
4780,31129000085,C02,바울방문요양센터,11,290,20091021,20091021
4781,31129000089,C01,성실요양센터,11,290,20091201,20091201
4782,31129000089,C02,성실요양센터,11,290,20091201,20091201
4783,31129000094,C01,종암노인케어센터,11,290,20091228,20091228
4784,31129000099,C01,참사랑요양센터,11,290,20100205,20100205
4785,31129000099,C02,참사랑요양센터,11,290,20100205,20100205
4786,31129000109,C01,좋은이웃노인재가센터,11,290,20100617,20100617
4787,31129000109,C02,좋은이웃노인재가센터,11,290,20100617,20100617
4788,31129000112,C01,한성실버케어센터,11,290,20100701,20100701
4789,31129000112,C02,한성실버케어센터,11,290,20100701,20100701
4790,31129000123,C01,에덴노인요양센터,11,290,20101104,20101104
4791,31129000123,C02,에덴노인요양센터,11,290,20101104,20101104
4792,31129000129,C01,중앙케어 방문요양센터,11,290,20110301,20110301
4793,31129000129,C02,중앙케어 방문요양센터,11,290,20110301,20110301
4794,31129000132,C01,사랑나무재가복지센터,11,290,20110602,20110527
4795,31129000132,C02,사랑나무재가복지센터,11,290,20110602,20110527
4796,31129000133,C01,정다운재가노인복지센터,11,290,20110603,20110520
4797,31129000133,C02,정다운재가노인복지센터,11,290,20110603,20110520
4798,31129000160,C01,하늘의 별 방문요양센터,11,290,20130603,20130603
4799,31129000160,C02,하늘의 별 방문요양센터,11,290,20130603,20130603
4800,31129000162,C06,이원건강의료기 미아점,11,290,20130701,20130701
4801,31141000089,C01,장수방문요양센터,11,410,20091229,20091229
4802,31141000100,C01,가재울재가장기요양센터,11,410,20100407,20100407
4803,31141000100,C02,가재울재가장기요양센터,11,410,20100407,20100407
4804,31141000107,C01,인왕재가복지센터,11,410,20100607,20100607
4805,31141000108,C06,세연약국의료기,11,410,20100607,20100607
4806,31141000115,C01,사랑나눔사회복지센터,11,410,20100715,20100715
4807,31141000125,C01,둥지방문요양센터,11,410,20101208,20101208
4808,31141000125,C02,둥지방문요양센터,11,410,20101208,20101208
4809,31141000128,C01,김&정 사랑복지센터,11,410,20110101,20110101
4810,31141000128,C02,김&정 사랑복지센터,11,410,20110101,20110101
4811,31141000129,C01,원천방문요양센터,11,410,20110201,20110201
4812,31141000129,C02,원천방문요양센터,11,410,20110201,20110201
4813,31141000132,C01,연궁방문요양센터,11,410,20110304,20110304
4814,31141000132,C02,연궁방문요양센터,11,410,20110304,20110304
4815,31141000135,C01,프란치스칸'재가방문센터,11,410,20110428,20110428
4816,31141000135,C02,프란치스칸'재가방문센터,11,410,20110428,20110428
4817,31141000138,C01,서울방문요양센터,11,410,20110601,20110601
4818,31141000152,C06,호현상사,11,410,20121122,20121122
4819,31141000159,C01,"""여민복지협동조합""",11,410,20130429,20130429
4820,31141000159,C02,"""여민복지협동조합""",11,410,20130429,20130429
4821,31141000163,C01,대한요양복지센터,11,410,20130814,20130814
4822,31141000163,C02,대한요양복지센터,11,410,20130814,20130814
4823,31141000166,C01,(주)영광요양재가센터,11,410,20131018,20131018
4824,31141000166,C02,(주)영광요양재가센터,11,410,20131018,20131018
4825,31141000168,C01,'(A)비지팅엔젤스 서대문지점,11,410,20131202,20131202
4826,31141000168,C02,'(A)비지팅엔젤스 서대문지점,11,410,20131202,20131202
4827,31141000176,C01,백운재가노인복지지원센터,11,410,20140327,20140327
4828,31141000176,C02,백운재가노인복지지원센터,11,410,20140327,20140327
4829,31141000180,C01,벽산재가복지센터,11,410,20140501,20140501
4830,31141000188,C01,현대홈노인복지지원센터,11,410,20140916,20140916
4831,31141000188,C02,현대홈노인복지지원센터,11,410,20140916,20140916
4832,31141000192,C01,하하방문요양센터,11,410,20141030,20141030
4833,31141000192,C02,하하방문요양센터,11,410,20141030,20141030
4834,31141000194,C01,우리사랑재가센터,11,410,20150128,20150128
4835,31141000194,C02,우리사랑재가센터,11,410,20150128,20150128
4836,31162000079,C01,(A+)에이플러스케어,11,620,20090807,20090807
4837,31162000079,C02,(A+)에이플러스케어,11,620,20090807,20090807
4838,31162000081,C01,사랑의노인복지센터,11,620,20090821,20090821
4839,31162000081,C02,사랑의노인복지센터,11,620,20090821,20090821
4840,31162000085,C01,베델요양보호센터,11,620,20090915,20090915
4841,31162000087,C01,GL노인복지센터,11,620,20090923,20090923
4842,31162000087,C02,GL노인복지센터,11,620,20090923,20090923
4843,31162000087,C05,GL노인복지센터,11,620,20090923,20090923
4844,31162000091,C01,선한이웃노인복지센터,11,620,20091015,20091015
4845,31162000098,C01,난곡꿈의마을재가장기요양기관,11,620,20091111,20091111
4846,31162000098,C02,난곡꿈의마을재가장기요양기관,11,620,20091111,20091111
4847,31162000101,C01,현대노인복지센터,11,620,20091221,20091221
4848,31162000101,C02,현대노인복지센터,11,620,20091221,20091221
4849,31162000101,C06,현대노인복지센터,11,620,20091221,20091221
4850,31162000108,C01,대한실버산업주식회사부설 대실산요양원센터,11,620,20091231,20091231
4851,31162000108,C02,대한실버산업주식회사부설 대실산요양원센터,11,620,20091231,20091231
4852,31162000108,C05,대한실버산업주식회사부설 대실산요양원센터,11,620,20091231,20091231
4853,31162000109,C01,행복한실버사랑복지센터,11,620,20100128,20100128
4854,31162000109,C02,행복한실버사랑복지센터,11,620,20100128,20100128
4855,31162000127,C06,동화메디컬,11,620,20100520,20100520
4856,31162000143,C01,문성방문요양센터,11,620,20101101,20101101
4857,31162000143,C02,문성방문요양센터,11,620,20101101,20101101
4858,31162000143,C05,문성방문요양센터,11,620,20101101,20101101
4859,31162000145,C01,사랑의집 가정방문요양센터,11,620,20101207,20101207
4860,31162000145,C02,사랑의집 가정방문요양센터,11,620,20101207,20101207
4861,31162000153,C01,주식회사 푸른꿈돌봄센터,11,620,20110501,20110501
4862,31162000153,C02,주식회사 푸른꿈돌봄센터,11,620,20110501,20110501
4863,31162000155,C01,프로이복지센터,11,620,20110825,20110825
4864,31162000155,C02,프로이복지센터,11,620,20110825,20110825
4865,31162000157,C01,나눔과 기쁨 방문요양센타,11,620,20110916,20110916
4866,31162000163,C01,'(H)하이케어'노인장기요양센터,11,620,20111201,20111201
4867,31162000163,C02,'(H)하이케어'노인장기요양센터,11,620,20111201,20111201
4868,31162000169,C06,이원건강의료기 봉천점,11,620,20120320,20120320
4869,31162000178,C01,돌보인방문요양센터관악점,11,620,20120926,20120926
4870,31162000178,C02,돌보인방문요양센터관악점,11,620,20120926,20120926
4871,31162000179,C06,실버세상,11,620,20121123,20121123
4872,31162000180,C01,어르신모시는사람들,11,620,20121123,20121123
4873,31162000180,C02,어르신모시는사람들,11,620,20121123,20121123
4874,31162000181,C01,자애재가장기요양센터,11,620,20130115,20130115
4875,31162000181,C02,자애재가장기요양센터,11,620,20130115,20130115
4876,31138000152,C01,"""(A)""+e큰사랑노인복지센터",11,380,20100913,20100913
4877,31138000155,C01,수색방문요양센터,11,380,20101102,20101102
4878,31138000155,C02,수색방문요양센터,11,380,20101102,20101102
4879,31138000158,C01,복지센터 함께하는 세상,11,380,20101230,20101230
4880,31138000158,C02,복지센터 함께하는 세상,11,380,20101230,20101230
4881,31138000160,C06,엘에스재가노인복지센터(복지용구),11,380,20110331,20110331
4882,31138000164,C01,가가한재가노인복지센터,11,380,20110516,20110516
4883,31138000164,C02,가가한재가노인복지센터,11,380,20110516,20110516
4884,31138000166,C01,전국간호요양센터,11,380,20110613,20110613
4885,31138000166,C02,전국간호요양센터,11,380,20110613,20110613
4886,31138000170,C06,하늘의료기,11,380,20110916,20110916
